================ Training Loss (Sat Oct 19 17:51:15 2019) ================
(epoch: 1, iters: 5, time: 36.098, data: 0.037) D_A: 2.531 G_A: 2.590 cycle_A: 1.416 idt_A: 0.662 D_B: 2.234 G_B: 2.279 cycle_B: 0.997 idt_B: 0.828 
(epoch: 1, iters: 10, time: 30.040, data: 0.058) D_A: 0.807 G_A: 0.831 cycle_A: 1.032 idt_A: 0.797 D_B: 0.871 G_B: 0.662 cycle_B: 0.900 idt_B: 0.991 
(epoch: 1, iters: 15, time: 32.883, data: 0.033) D_A: 0.745 G_A: 0.638 cycle_A: 1.056 idt_A: 1.278 D_B: 0.763 G_B: 0.654 cycle_B: 1.537 idt_B: 1.010 
(epoch: 1, iters: 20, time: 34.244, data: 0.058) D_A: 0.699 G_A: 0.659 cycle_A: 1.014 idt_A: 1.055 D_B: 0.730 G_B: 0.729 cycle_B: 1.550 idt_B: 0.571 
(epoch: 1, iters: 25, time: 30.340, data: 0.038) D_A: 0.558 G_A: 0.551 cycle_A: 1.328 idt_A: 0.671 D_B: 0.749 G_B: 0.653 cycle_B: 1.344 idt_B: 0.742 
(epoch: 1, iters: 30, time: 30.401, data: 0.055) D_A: 1.242 G_A: 1.156 cycle_A: 1.184 idt_A: 0.694 D_B: 0.826 G_B: 0.770 cycle_B: 0.903 idt_B: 0.771 
================ Training Loss (Sat Oct 19 18:11:03 2019) ================
(epoch: 1, iters: 5, time: 31.550, data: 0.071) D_A: 1.630 G_A: 1.542 cycle_A: 1.007 idt_A: 1.621 D_B: 1.962 G_B: 2.131 cycle_B: 1.088 idt_B: 1.165 
(epoch: 1, iters: 10, time: 33.616, data: 0.166) D_A: 0.994 G_A: 1.057 cycle_A: 1.017 idt_A: 1.211 D_B: 0.891 G_B: 0.786 cycle_B: 1.143 idt_B: 1.156 
(epoch: 1, iters: 15, time: 36.555, data: 0.021) D_A: 0.768 G_A: 0.714 cycle_A: 1.329 idt_A: 0.905 D_B: 0.692 G_B: 0.715 cycle_B: 0.745 idt_B: 0.958 
(epoch: 1, iters: 20, time: 32.108, data: 0.013) D_A: 0.741 G_A: 0.699 cycle_A: 1.031 idt_A: 1.185 D_B: 0.894 G_B: 1.002 cycle_B: 1.285 idt_B: 1.109 
(epoch: 1, iters: 25, time: 37.390, data: 0.036) D_A: 0.653 G_A: 0.584 cycle_A: 1.253 idt_A: 0.586 D_B: 0.712 G_B: 0.578 cycle_B: 0.552 idt_B: 1.151 
(epoch: 1, iters: 30, time: 32.908, data: 0.149) D_A: 0.549 G_A: 0.535 cycle_A: 0.644 idt_A: 1.179 D_B: 0.585 G_B: 0.698 cycle_B: 1.177 idt_B: 0.653 
================ Training Loss (Sat Oct 19 18:49:05 2019) ================
(epoch: 1, iters: 5, time: 1.624, data: 0.025) D_A: 2.328 G_A: 2.161 cycle_A: 0.848 idt_A: 0.654 D_B: 1.694 G_B: 1.897 cycle_B: 0.787 idt_B: 1.031 
(epoch: 1, iters: 10, time: 1.710, data: 0.060) D_A: 0.953 G_A: 0.705 cycle_A: 1.420 idt_A: 0.806 D_B: 0.860 G_B: 0.821 cycle_B: 0.976 idt_B: 2.253 
(epoch: 1, iters: 15, time: 1.702, data: 0.035) D_A: 0.807 G_A: 0.705 cycle_A: 0.951 idt_A: 1.298 D_B: 0.892 G_B: 0.897 cycle_B: 1.144 idt_B: 0.920 
(epoch: 1, iters: 20, time: 1.686, data: 0.034) D_A: 0.808 G_A: 0.961 cycle_A: 0.739 idt_A: 0.550 D_B: 0.620 G_B: 0.663 cycle_B: 0.588 idt_B: 0.660 
(epoch: 1, iters: 25, time: 1.787, data: 0.034) D_A: 0.585 G_A: 0.582 cycle_A: 1.355 idt_A: 0.965 D_B: 1.005 G_B: 0.940 cycle_B: 0.868 idt_B: 1.460 
(epoch: 1, iters: 30, time: 1.638, data: 0.011) D_A: 0.583 G_A: 0.538 cycle_A: 1.576 idt_A: 0.894 D_B: 0.660 G_B: 0.587 cycle_B: 1.065 idt_B: 1.437 
(epoch: 1, iters: 35, time: 1.845, data: 0.032) D_A: 0.492 G_A: 0.628 cycle_A: 1.140 idt_A: 1.415 D_B: 0.517 G_B: 0.573 cycle_B: 1.742 idt_B: 0.775 
(epoch: 1, iters: 40, time: 1.734, data: 0.057) D_A: 0.443 G_A: 0.600 cycle_A: 1.274 idt_A: 0.783 D_B: 0.420 G_B: 0.584 cycle_B: 1.010 idt_B: 0.633 
(epoch: 1, iters: 45, time: 1.963, data: 0.061) D_A: 0.569 G_A: 0.622 cycle_A: 1.013 idt_A: 0.611 D_B: 0.427 G_B: 0.414 cycle_B: 0.980 idt_B: 0.809 
(epoch: 1, iters: 50, time: 1.654, data: 0.011) D_A: 0.563 G_A: 0.639 cycle_A: 1.134 idt_A: 1.331 D_B: 0.670 G_B: 0.434 cycle_B: 0.808 idt_B: 1.073 
(epoch: 1, iters: 55, time: 1.699, data: 0.057) D_A: 0.718 G_A: 0.569 cycle_A: 0.794 idt_A: 1.141 D_B: 0.787 G_B: 0.716 cycle_B: 1.095 idt_B: 0.818 
(epoch: 1, iters: 60, time: 1.796, data: 0.035) D_A: 0.510 G_A: 0.364 cycle_A: 0.899 idt_A: 0.954 D_B: 0.333 G_B: 0.351 cycle_B: 1.102 idt_B: 0.742 
(epoch: 1, iters: 65, time: 1.992, data: 0.011) D_A: 0.380 G_A: 0.394 cycle_A: 0.921 idt_A: 0.743 D_B: 0.357 G_B: 0.332 cycle_B: 0.917 idt_B: 0.771 
(epoch: 1, iters: 70, time: 1.860, data: 0.034) D_A: 0.298 G_A: 0.415 cycle_A: 0.897 idt_A: 0.934 D_B: 0.584 G_B: 0.759 cycle_B: 1.294 idt_B: 0.876 
(epoch: 1, iters: 75, time: 2.099, data: 0.056) D_A: 0.363 G_A: 0.434 cycle_A: 0.729 idt_A: 0.514 D_B: 0.404 G_B: 0.477 cycle_B: 0.901 idt_B: 0.836 
(epoch: 1, iters: 80, time: 1.646, data: 0.036) D_A: 0.455 G_A: 0.576 cycle_A: 1.475 idt_A: 1.000 D_B: 0.435 G_B: 0.421 cycle_B: 0.917 idt_B: 1.498 
(epoch: 1, iters: 85, time: 1.872, data: 0.058) D_A: 0.314 G_A: 0.358 cycle_A: 1.244 idt_A: 0.664 D_B: 0.423 G_B: 0.375 cycle_B: 0.717 idt_B: 0.851 
(epoch: 1, iters: 90, time: 1.933, data: 0.034) D_A: 0.244 G_A: 0.330 cycle_A: 0.941 idt_A: 0.490 D_B: 0.285 G_B: 0.406 cycle_B: 0.902 idt_B: 0.553 
(epoch: 1, iters: 95, time: 1.933, data: 0.058) D_A: 0.243 G_A: 0.441 cycle_A: 0.854 idt_A: 0.709 D_B: 0.231 G_B: 0.394 cycle_B: 0.826 idt_B: 0.532 
(epoch: 1, iters: 100, time: 1.885, data: 0.035) D_A: 0.262 G_A: 0.552 cycle_A: 1.011 idt_A: 0.638 D_B: 0.273 G_B: 0.355 cycle_B: 0.649 idt_B: 0.746 
(epoch: 1, iters: 105, time: 1.819, data: 0.012) D_A: 0.483 G_A: 0.815 cycle_A: 0.785 idt_A: 0.841 D_B: 0.217 G_B: 0.469 cycle_B: 1.619 idt_B: 0.532 
(epoch: 1, iters: 110, time: 1.906, data: 0.056) D_A: 0.292 G_A: 0.342 cycle_A: 1.351 idt_A: 0.974 D_B: 0.283 G_B: 0.400 cycle_B: 1.108 idt_B: 0.652 
(epoch: 1, iters: 115, time: 1.808, data: 0.035) D_A: 0.640 G_A: 0.627 cycle_A: 0.792 idt_A: 1.168 D_B: 0.374 G_B: 0.339 cycle_B: 1.189 idt_B: 0.476 
(epoch: 1, iters: 120, time: 1.738, data: 0.011) D_A: 0.426 G_A: 0.547 cycle_A: 0.825 idt_A: 1.008 D_B: 0.566 G_B: 0.798 cycle_B: 0.843 idt_B: 0.774 
(epoch: 1, iters: 125, time: 1.765, data: 0.059) D_A: 0.186 G_A: 0.459 cycle_A: 1.599 idt_A: 0.449 D_B: 0.245 G_B: 0.452 cycle_B: 0.909 idt_B: 0.719 
(epoch: 1, iters: 130, time: 1.974, data: 0.035) D_A: 0.212 G_A: 0.158 cycle_A: 2.911 idt_A: 0.570 D_B: 0.320 G_B: 0.317 cycle_B: 0.695 idt_B: 1.386 
(epoch: 1, iters: 135, time: 1.712, data: 0.034) D_A: 0.316 G_A: 0.316 cycle_A: 1.517 idt_A: 0.854 D_B: 0.295 G_B: 0.354 cycle_B: 0.746 idt_B: 0.667 
(epoch: 1, iters: 140, time: 1.734, data: 0.036) D_A: 0.299 G_A: 0.450 cycle_A: 1.404 idt_A: 1.067 D_B: 0.232 G_B: 0.461 cycle_B: 1.847 idt_B: 0.743 
(epoch: 1, iters: 145, time: 1.851, data: 0.010) D_A: 0.308 G_A: 0.294 cycle_A: 1.189 idt_A: 0.888 D_B: 0.317 G_B: 0.341 cycle_B: 0.864 idt_B: 0.714 
(epoch: 1, iters: 150, time: 1.720, data: 0.034) D_A: 0.289 G_A: 0.402 cycle_A: 0.809 idt_A: 0.508 D_B: 0.305 G_B: 0.342 cycle_B: 0.493 idt_B: 0.626 
(epoch: 1, iters: 155, time: 1.780, data: 0.014) D_A: 0.196 G_A: 0.542 cycle_A: 1.134 idt_A: 0.698 D_B: 0.196 G_B: 0.417 cycle_B: 0.978 idt_B: 0.426 
